393,328,155,319
393,328,155,319
393,328,152,306
393,326,152,306
393,325,148,308
393,321,145,306
393,318,145,306
393,317,143,306
391,311,143,306
391,311,138,306
394,305,135,302
394,305,135,302
394,305,135,302
394,305,135,302
399,312,130,296
399,312,130,296
399,312,127,292
399,315,127,289
399,315,122,289
404,315,117,289
404,315,117,289
404,315,117,281
404,315,117,281
409,315,112,281
409,315,112,281
409,315,107,274
409,315,107,274
409,315,107,269
409,315,107,269
414,315,102,269
417,315,98,261
417,315,110,261
417,315,115,261
421,307,113,269
427,307,107,254
427,307,107,254
431,299,103,262
431,299,117,262
434,299,113,254
437,299,110,254
439,299,108,254
439,299,118,254
447,292,117,261
447,287,117,254
452,287,117,254
452,287,117,244
457,287,122,244
457,287,122,244
464,287,120,244
462,287,123,244
467,287,122,244
471,287,123,244
474,287,122,244
479,290,120,241
482,294,120,237
486,294,117,237
491,299,117,232
491,299,125,232
494,304,122,227
501,304,115,227
501,304,122,227
501,309,122,222
506,309,117,222
511,307,120,221
514,307,120,221
519,304,117,224
522,304,120,217
524,300,122,221
531,300,118,216
536,300,118,216
544,295,115,214
549,295,115,214
549,295,115,214
552,292,122,212
556,289,120,211
562,289,118,209
571,289,112,209
571,289,117,204
574,289,113,204
574,289,113,201
574,289,113,201
574,282,113,207
574,282,113,197
574,282,113,197
574,282,113,197
576,274,112,197
576,274,112,197
577,274,110,197
577,274,110,189
577,274,110,189
577,274,110,184
577,265,110,184
577,265,110,184
577,265,110,184
582,265,105,184
582,265,105,184
582,257,105,192
586,257,102,181
586,257,102,181
589,257,98,181
589,257,98,181
589,257,98,181
591,252,98,181
592,252,97,179
592,252,97,179
599,252,90,179
596,252,93,179
596,252,93,179
596,252,93,179
596,252,93,176
596,252,93,176
599,254,93,176
599,254,93,176
599,254,93,176
602,254,90,176
602,254,92,176
602,254,90,172
602,254,90,172
606,254,90,169
606,254,90,169
606,255,90,167
606,255,90,167
606,259,90,164
606,262,90,160
606,262,90,160
611,262,85,160
611,267,85,160
609,267,83,160
609,267,83,160
612,267,83,160
612,267,83,160
612,267,83,160
612,267,83,160
612,267,83,160
612,267,83,160
612,267,83,160
612,266,83,154
612,266,83,154
612,262,83,154
612,262,83,154
612,262,83,154
616,262,80,154
616,262,80,154
616,262,80,149
616,262,80,149
616,259,80,149
616,259,80,149
616,257,80,149
616,255,80,149
616,252,80,149
616,252,80,149
616,252,80,149
616,250,80,149
616,250,80,149
616,250,80,149
616,250,80,149
619,247,75,149
619,247,75,149
619,244,75,149
619,244,75,149
619,244,75,149
619,244,75,144
619,244,75,144
619,244,75,144
619,244,75,144
619,244,75,144
622,244,72,144
622,252,72,144
622,252,72,144
622,252,77,149
622,260,77,145
622,264,77,145
622,269,77,145
622,269,77,145
622,274,77,145
624,279,80,145
624,284,80,144
624,289,80,144
624,294,80,144
624,301,80,144
629,309,80,144
629,312,80,144
629,319,80,144
629,326,80,144
629,331,80,144
629,336,80,144
632,337,80,144
632,344,80,140
632,344,83,144
632,348,83,144
632,356,83,139
632,356,83,139
634,361,83,139
634,368,83,139
634,371,83,139
634,376,83,139
638,378,83,139
638,383,83,139
638,386,83,139
638,391,83,139
638,391,87,142
639,396,87,142
639,401,87,142
643,404,83,139
643,404,83,142
643,409,83,142
643,413,83,142
643,418,83,139
643,421,85,139
643,424,85,139
643,429,85,137
646,429,85,137
648,436,85,137
648,440,85,137
648,443,85,137
648,446,85,137
648,451,87,137
648,453,90,137
648,458,90,137
649,461,87,137
651,465,87,137
651,468,87,137
653,471,87,137
653,475,87,137
653,480,87,137
653,483,87,137
653,486,90,137
653,486,92,142
653,491,92,137
653,491,92,137
654,496,92,137
654,498,92,137
654,501,92,137
654,501,92,137
654,503,92,137
656,508,92,137
656,511,92,137
656,511,93,139
654,511,95,139
654,515,95,139
654,516,95,139
654,520,95,139
654,520,95,139
654,520,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,522,95,139
654,527,95,139
656,528,95,139
658,528,95,139
658,530,95,137
658,530,95,137
658,532,95,137
658,532,95,137
658,532,95,137
658,532,95,137
658,532,95,137
656,533,100,137
656,533,100,137
656,533,100,137
656,533,100,137
656,533,100,137
656,535,100,137
656,535,100,137
656,537,100,137
658,537,100,137
658,538,100,137
658,538,100,137
658,538,100,137
658,538,100,137
658,537,100,137
658,537,100,137
658,537,100,137
658,537,100,137
658,537,100,137
658,537,100,137
659,535,100,135
659,535,100,135
659,535,100,135
659,535,102,135
659,535,102,135
659,535,102,135
659,535,102,135
659,533,102,130
659,533,102,130
659,533,102,130
659,533,102,130
659,533,102,130
659,533,102,130
659,533,102,130
659,533,102,130
659,533,102,130
659,532,102,130
659,532,102,130
659,532,102,130
