657,257,10,9
657,257,9,9
657,258,9,9
657,258,9,9
657,258,9,9
657,259,8,8
657,259,8,8
657,260,8,8
658,260,8,8
658,261,8,8
657,262,8,8
657,262,8,8
657,262,7,8
657,262,7,8
658,263,6,7
659,263,6,7
660,263,6,7
660,264,6,7
660,264,6,7
661,264,7,8
661,264,7,8
661,264,7,8
661,264,7,10
661,265,7,10
660,265,7,10
659,266,7,10
658,266,7,10
658,266,7,10
656,265,7,10
652,264,8,10
649,263,8,10
647,262,8,10
642,260,9,10
639,260,9,10
635,259,9,10
631,258,10,11
627,257,10,11
625,257,10,11
622,256,10,11
619,255,10,11
617,255,10,11
614,252,11,13
614,252,11,13
612,252,11,13
612,251,11,14
611,251,11,14
610,251,11,14
609,251,11,14
609,251,11,14
609,251,11,14
608,252,11,14
607,252,11,14
607,252,11,14
607,252,11,14
607,252,11,14
607,252,11,14
606,251,11,16
606,252,11,16
607,253,11,16
607,254,11,15
606,254,11,15
607,255,10,15
606,255,12,15
604,255,13,14
602,253,13,14
602,252,13,14
600,250,13,14
599,247,13,14
599,247,13,14
600,245,13,14
600,243,13,16
599,242,14,16
600,242,14,16
600,242,14,16
600,242,15,17
600,242,15,17
600,242,17,19
600,242,17,20
600,242,19,22
600,244,19,22
596,244,23,20
594,246,26,18
594,246,26,18
594,246,26,18
594,246,29,21
594,247,29,20
596,247,29,20
597,248,29,20
597,248,29,20
599,248,29,20
600,248,29,20
600,248,29,20
600,248,31,20
601,247,31,20
600,247,32,21
600,247,32,20
597,245,34,23
594,245,39,25
594,244,39,25
593,244,39,25
593,244,39,25
594,244,39,25
592,243,39,25
604,243,27,25
604,243,25,25
603,244,25,25
602,244,25,25
600,244,25,25
598,245,24,28
597,246,24,28
595,246,24,32
572,247,46,33
569,248,46,33
569,250,46,33
567,252,47,35
564,254,47,35
564,256,47,35
562,259,47,38
561,261,47,38
562,264,45,38
577,269,30,37
576,271,31,35
575,277,31,35
574,282,31,37
574,287,31,37
572,289,31,37
572,290,31,37
573,290,31,37
574,291,31,37
575,289,31,37
577,286,32,37
566,286,48,38
577,280,41,41
569,276,48,41
571,272,48,41
580,269,41,45
580,267,41,45
583,265,37,45
584,265,37,47
584,262,37,49
586,262,35,49
587,260,35,49
587,260,35,49
585,261,35,49
584,261,34,49
585,263,32,49
586,265,32,46
585,267,32,46
584,269,32,46
583,271,36,46
582,271,36,46
581,272,36,46
582,272,36,46
581,272,36,46
581,272,36,49
584,272,36,49
584,272,36,49
