811,368,75,43
816,368,75,43
819,368,75,43
825,369,75,43
830,370,75,43
834,372,75,43
838,376,76,43
843,376,76,43
845,376,79,43
849,378,79,43
857,378,79,43
861,379,79,43
862,382,79,43
870,381,79,43
877,381,79,43
879,380,79,43
881,380,79,43
888,381,79,43
892,383,79,43
897,383,79,43
904,386,79,43
905,386,79,43
911,386,79,43
918,387,79,43
922,387,79,43
929,388,79,43
934,388,79,43
935,388,79,43
943,390,79,43
948,388,79,43
955,390,79,43
960,388,79,43
963,389,83,47
974,389,83,47
979,389,83,47
983,389,84,49
989,388,84,49
992,387,84,49
997,386,84,49
1001,386,84,49
1004,386,84,49
1004,385,86,46
1004,385,86,46
1014,380,86,46
1018,379,86,46
1022,378,86,46
1023,376,86,46
1029,373,86,46
1031,369,91,44
1033,367,91,44
1040,362,91,44
1044,358,91,44
1048,355,91,44
1055,349,91,44
1058,346,91,44
1063,342,91,44
1069,338,91,44
1074,335,91,44
1080,325,91,44
1083,322,91,44
1090,318,91,44
1093,319,91,44
1098,317,91,44
1104,315,91,44
1109,312,91,44
1112,308,91,44
1115,301,91,44
1118,300,91,44
1123,299,91,44
1127,296,91,44
1131,292,91,44
1135,287,91,44
1135,285,91,44
1141,279,91,44
1147,279,91,44
1151,272,91,44
1152,271,91,44
1158,268,91,44
1161,262,91,44
1163,259,91,44
1155,256,91,44
1164,252,91,44
1169,251,91,44
1169,247,91,44
1172,242,91,44
1178,241,91,44
1178,235,91,44
1180,230,91,44
1184,229,91,44
1184,229,91,44
1185,221,91,44
1185,221,91,44
1184,215,91,44
1188,212,91,44
1188,211,91,44
1188,203,91,44
1188,203,91,44
1189,202,91,44
1188,200,91,44
1187,197,91,44
1188,196,91,44
1188,200,91,44
1190,190,91,44
1185,189,91,44
1182,182,91,44
1175,182,91,44
1169,178,91,44
1165,179,91,44
1159,177,91,44
1155,170,91,44
1152,168,91,44
1143,163,91,44
1141,161,96,47
1132,158,96,47
1127,156,96,47
1131,152,96,47
1122,147,96,47
1117,147,97,47
1111,143,97,47
1111,143,97,47
1105,140,97,47
1100,136,97,47
1097,133,97,47
1089,131,97,47
1089,131,97,47
1085,127,97,47
1078,122,97,47
1074,122,97,47
1070,119,97,47
1069,116,97,47
1063,112,97,47
1059,113,97,47
1054,112,97,47
1049,109,97,47
1043,106,97,47
1040,107,97,47
1032,103,97,47
1029,100,97,47
1025,98,97,47
1023,93,97,47
1022,93,97,47
1014,92,97,47
1009,91,97,47
1003,88,97,47
999,87,97,47
999,87,97,47
991,81,97,47
988,81,97,47
982,77,97,47
977,76,97,47
974,72,97,47
968,73,97,47
963,72,97,47
958,71,97,47
954,69,97,47
951,68,97,47
941,65,97,47
941,65,97,47
935,61,97,47
932,65,97,47
932,65,97,47
920,63,97,47
918,59,97,47
912,59,97,47
910,61,97,47
907,57,97,47
903,57,97,47
900,58,97,47
895,58,97,47
893,57,97,47
892,57,97,47
889,55,97,47
889,50,97,47
882,55,97,47
880,53,97,47
879,50,97,47
874,48,97,47
871,47,97,47
865,47,97,47
860,46,97,47
857,45,97,47
849,45,97,47
845,46,97,47
843,42,97,47
837,41,97,47
835,41,97,47
831,39,97,47
827,39,97,47
822,38,97,47
819,38,97,47
812,36,99,44
809,36,97,47
805,36,97,47
801,35,97,47
799,32,97,47
793,35,97,47
789,35,97,47
787,32,97,47
783,31,97,47
779,31,97,47
775,31,97,47
772,33,97,47
768,33,97,47
764,33,97,47
763,31,97,47
758,30,97,47
753,30,97,47
750,30,97,47
751,30,97,47
745,30,97,47
743,30,97,47
741,30,97,47
738,30,97,47
733,26,97,47
731,25,97,47
728,27,97,47
724,27,97,47
720,27,97,47
719,23,97,47
713,27,97,47
709,23,97,47
710,27,94,44
709,25,94,44
710,27,94,44
710,27,94,44
699,26,94,44
697,23,94,44
692,25,94,44
691,25,94,44
684,25,94,44
681,23,94,44
680,23,94,44
673,21,94,44
673,21,92,44
670,21,94,44
667,23,94,44
661,22,94,44
659,22,94,44
657,22,94,44
652,21,94,44
650,20,94,44
647,19,94,44
643,21,94,44
638,21,94,44
633,21,94,44
631,21,94,44
631,21,94,44
627,20,94,44
621,20,94,44
618,17,94,44
611,18,94,44
611,21,94,44
605,20,94,44
598,18,94,44
597,19,94,44
593,19,94,44
595,19,94,44
588,19,94,44
587,17,94,44
584,17,94,44
581,17,94,44
581,16,94,44
577,16,94,44
